,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,zipcode,lat,long
212,1732800820,2014-06-19," 1,325,000 ",4,2.5,2440,3600,2.5,No,No View,Good,8,1902,98119,47.6298,-122.362
213,9301300270,2015-02-23," 1,325,000 ",3,3.0,3180,2758,2.0,No,Average,Average,11,2008,98109,47.6377,-122.342
214,7582700100,2014-11-11," 1,324,050 ",3,3.25,3440,4080,2.0,No,No View,Average,9,2005,98105,47.6644,-122.28
215,1438700040,2014-08-25," 1,321,620 ",5,2.75,2410,19447,2.0,No,Average,Average,10,1968,98040,47.5549,-122.211
216,2925059135,2015-04-08," 1,321,500 ",3,3.0,2230,12968,2.0,No,No View,Average,9,1990,98004,47.6271,-122.197
217,5556300114,2014-12-19," 1,320,000 ",3,1.75,2040,42693,1.0,No,Average,Average,10,1980,98052,47.6479,-122.12
218,4139900210,2014-06-20," 1,320,000 ",4,3.5,4410,36200,2.0,No,No View,Average,11,1989,98006,47.5487,-122.126
219,3262301355,2014-07-25," 1,320,000 ",3,2.75,2680,20104,1.0,No,No View,Very Good,9,1964,98039,47.6304,-122.234
220,8081020330,2014-07-29," 1,320,000 ",4,3.25,3470,11843,1.0,No,Good,Average,11,1989,98006,47.5513,-122.135
221,7237500590,2014-11-17," 1,320,000 ",4,5.25,6110,10369,2.0,No,No View,Average,11,2005,98059,47.5285,-122.135
222,1860600535,2014-12-20," 1,320,000 ",4,3.0,2120,3600,2.0,No,Good,Good,8,1908,98119,47.6344,-122.369
223,6137500310,2015-02-13," 1,315,000 ",5,4.0,4420,36342,2.0,No,No View,Very Good,10,1982,98007,47.6468,-122.151
224,9533600100,2014-12-08," 1,315,000 ",4,3.0,2860,10292,1.0,No,No View,Good,8,1953,98004,47.6286,-122.206
225,1337300070,2014-09-24," 1,315,000 ",4,2.25,3180,6105,2.0,No,No View,Average,10,1905,98112,47.6255,-122.314
226,3856900507,2014-05-12," 1,315,000 ",4,3.5,3460,3997,2.0,No,No View,Average,10,2004,98103,47.6718,-122.329
227,2397100975,2015-02-20," 1,313,000 ",6,3.0,2980,7200,1.5,No,Average,Average,8,1911,98119,47.6366,-122.362
228,4221900305,2015-01-21," 1,312,000 ",3,3.25,4030,6300,2.0,No,No View,Average,10,2006,98105,47.6664,-122.276
229,9550202140,2014-11-17," 1,311,000 ",4,3.75,3490,5625,2.0,No,No View,Average,9,2014,98103,47.6685,-122.332
230,3459600440,2014-11-25," 1,310,000 ",5,3.0,3650,16600,1.0,No,Good,Good,9,1978,98006,47.56,-122.144
231,9106000005,2015-05-27," 1,310,000 ",4,2.25,3750,5000,2.0,No,No View,Very Good,8,1924,98115,47.6747,-122.303
232,9273200140,2015-01-21," 1,310,000 ",2,2.25,3950,3938,2.0,No,Excellent,Average,10,1991,98116,47.5912,-122.384
233,9412400185,2014-06-19," 1,309,500 ",4,4.5,4750,13912,2.0,No,Average,Average,10,2005,98118,47.5332,-122.265
234,6117500460,2014-06-30," 1,309,500 ",4,2.5,2680,12215,1.0,Yes,Excellent,Average,9,1956,98166,47.4396,-122.353
235,269001331,2014-09-09," 1,308,000 ",5,2.5,3200,7863,1.0,No,Good,Very Good,8,1959,98199,47.6398,-122.39
236,3528900086,2014-05-08," 1,307,000 ",5,3.25,2800,3200,1.5,No,No View,Very Good,10,1932,98109,47.6421,-122.35
237,8085400490,2014-08-01," 1,306,000 ",5,2.5,2770,8100,2.0,No,No View,Average,9,2002,98004,47.6341,-122.208
238,1025039320,2015-04-27," 1,305,000 ",4,3.5,3440,5000,2.0,No,No View,Average,11,2006,98199,47.6672,-122.409
239,1257200050,2014-07-31," 1,305,000 ",5,3.5,3270,4080,2.0,No,No View,Average,9,2011,98115,47.6754,-122.327
240,8924100372,2015-04-23," 1,302,000 ",4,3.5,3590,5334,2.0,No,Average,Average,9,2006,98115,47.6763,-122.267
241,7237550130,2014-05-20," 1,300,000 ",4,3.5,4380,74052,1.0,No,No View,Average,11,2001,98053,47.6587,-122.009
242,4139910030,2015-03-02," 1,300,000 ",5,2.5,4170,33310,2.0,No,No View,Good,11,1991,98006,47.5455,-122.126
243,3425059222,2014-11-24," 1,300,000 ",6,3.5,6563,32670,2.0,No,No View,Average,10,2002,98005,47.6078,-122.157
244,1651800010,2014-07-02," 1,300,000 ",4,1.75,2610,21600,1.0,No,No View,Good,8,1966,98004,47.6245,-122.227
245,1925059073,2014-10-10," 1,300,000 ",5,1.75,2130,19180,1.0,No,No View,Average,8,1968,98004,47.638,-122.213
246,7135520300,2015-04-07," 1,300,000 ",3,2.75,4120,16365,1.0,No,Average,Average,12,1999,98059,47.5265,-122.148
247,9808650060,2015-02-25," 1,300,000 ",3,2.0,2350,15021,1.0,No,No View,Good,8,1976,98004,47.6408,-122.219
248,1441600160,2014-07-23," 1,300,000 ",4,3.0,4120,14021,2.0,No,No View,Average,11,2005,98075,47.5985,-122.026
249,4441300170,2015-01-12," 1,300,000 ",4,2.5,3110,11857,2.0,No,Excellent,Average,11,1990,98117,47.6952,-122.402
250,5317100780,2014-05-12," 1,300,000 ",4,3.25,2330,9687,2.0,No,Good,Average,9,1918,98112,47.6264,-122.283
251,868001790,2015-03-16," 1,300,000 ",3,1.0,2040,7936,1.0,No,Good,Very Good,8,1940,98177,47.7028,-122.385
252,1193000390,2014-06-20," 1,300,000 ",5,4.0,3366,7800,2.5,No,Average,Average,8,1937,98199,47.6466,-122.391
253,8563010130,2014-07-25," 1,300,000 ",3,2.5,3350,7752,1.0,No,No View,Average,9,2009,98008,47.6263,-122.099
254,269000970,2015-04-02," 1,300,000 ",5,3.75,4450,7680,2.0,No,No View,Average,9,2010,98199,47.6418,-122.392
255,2770604925,2014-07-15," 1,300,000 ",5,1.0,1670,6400,1.5,No,No View,Average,8,1919,98119,47.6542,-122.373
256,3629890190,2014-06-06," 1,300,000 ",4,4.0,4270,6002,2.0,No,Good,Average,10,2004,98029,47.5443,-121.994
257,6613000140,2014-11-13," 1,300,000 ",3,3.25,3400,5979,2.0,No,No View,Good,9,1937,98105,47.6585,-122.273
258,1959700445,2014-07-25," 1,300,000 ",4,1.75,4060,5500,2.0,No,No View,Very Good,9,1924,98102,47.6437,-122.321
259,1732800865,2014-10-02," 1,300,000 ",4,2.5,3470,4160,2.0,No,No View,Average,9,1927,98119,47.63,-122.363
260,1778500620,2014-07-07," 1,300,000 ",4,2.25,2360,4000,2.0,No,No View,Average,9,2013,98112,47.6198,-122.289
261,913000315,2014-06-05," 1,300,000 ",6,4.5,3902,3880,3.0,No,Excellent,Good,9,1977,98116,47.5837,-122.399
262,8895800110,2014-08-05," 1,299,890 ",5,4.0,3870,5929,2.0,No,No View,Average,10,2014,98052,47.6965,-122.134
263,2175100205,2015-03-23," 1,298,890 ",5,2.25,2690,10800,1.0,No,Good,Good,8,1956,98040,47.5821,-122.247
264,191100235,2014-06-03," 1,298,000 ",4,3.5,2790,10125,1.5,No,No View,Very Good,8,1985,98040,47.5651,-122.22
265,1370800825,2014-08-23," 1,298,000 ",4,2.25,2860,5658,2.0,No,Good,Average,10,1933,98199,47.6395,-122.409
266,9551201585,2014-07-01," 1,297,000 ",6,2.75,2630,9420,2.0,No,No View,Very Good,9,1900,98103,47.6695,-122.337
267,2954400190,2014-06-24," 1,295,650 ",0,0.0,4810,28008,2.0,No,No View,Average,12,1990,98053,47.6642,-122.069
268,1525069134,2015-03-12," 1,295,000 ",4,3.5,3790,90169,2.0,No,No View,Average,11,1998,98053,47.6587,-122.022
269,7278100515,2014-08-21," 1,295,000 ",2,2.5,2910,19449,2.0,Yes,Excellent,Very Good,9,1985,98177,47.7729,-122.393
270,1924059254,2015-05-08," 1,295,000 ",5,3.75,3490,15246,1.0,No,Fair,Good,10,1968,98040,47.5479,-122.212
271,9472200060,2014-11-05," 1,295,000 ",3,2.75,3340,12690,1.0,No,No View,Average,10,1956,98105,47.6665,-122.27
272,5460500040,2015-04-21," 1,295,000 ",5,4.0,4440,9270,1.0,No,No View,Very Good,10,1968,98040,47.5708,-122.212
273,3179100055,2014-12-09," 1,295,000 ",5,3.5,3700,8504,2.0,No,No View,Average,8,1950,98105,47.669,-122.275
274,1370800680,2015-03-24," 1,295,000 ",3,2.75,3450,5350,1.5,No,Good,Good,9,1925,98199,47.6389,-122.407
275,4217400305,2015-03-31," 1,295,000 ",4,2.5,3070,4000,2.0,No,No View,Good,8,1940,98105,47.659,-122.281
276,3026059085,2015-03-17," 1,290,000 ",5,3.5,4090,290980,1.0,No,No View,Average,11,2002,98034,47.7161,-122.219
277,3886903615,2015-04-16," 1,290,000 ",4,2.5,3430,7200,2.0,No,No View,Average,9,2014,98033,47.6842,-122.196
278,8691440220,2015-02-02," 1,289,990 ",5,4.0,4360,8030,2.0,No,No View,Average,10,2015,98075,47.5923,-121.973
279,904000045,2014-06-23," 1,289,000 ",3,2.5,2190,11394,1.0,No,No View,Average,8,1956,98199,47.6685,-122.409
280,2877104175,2014-09-10," 1,289,000 ",5,3.5,3210,4060,2.0,No,Average,Average,10,1917,98117,47.6801,-122.357
281,9808640320,2015-01-02," 1,289,000 ",4,3.5,3100,2261,2.0,No,Average,Average,9,1981,98033,47.6512,-122.202
282,8081030090,2014-08-15," 1,288,000 ",4,3.5,3700,13175,2.0,No,No View,Good,11,1989,98006,47.5471,-122.133
283,4141010050,2015-01-21," 1,288,000 ",3,2.5,3240,12625,2.0,No,No View,Average,11,1987,98040,47.5327,-122.232
284,1924059319,2015-03-20," 1,288,000 ",5,4.0,4050,11358,2.0,No,No View,Good,10,1980,98040,47.56,-122.225
285,4139490210,2014-07-30," 1,285,000 ",4,3.5,4080,14450,2.0,No,Average,Average,12,1998,98006,47.5519,-122.106
286,9471200115,2014-05-28," 1,285,000 ",4,2.5,3240,10800,1.0,No,No View,Average,10,1946,98105,47.6709,-122.262
287,4218400005,2015-01-30," 1,285,000 ",3,2.25,2440,9200,1.0,No,Fair,Good,8,1950,98105,47.6629,-122.269
288,8156600210,2015-03-26," 1,285,000 ",5,3.5,2980,5100,2.0,No,No View,Average,10,2015,98115,47.6782,-122.299
289,6788200596,2014-10-16," 1,285,000 ",4,3.5,3440,3800,3.0,No,No View,Average,9,2014,98112,47.6408,-122.307
290,7237500650,2015-02-13," 1,284,000 ",5,4.25,5040,9466,2.0,No,No View,Average,11,2004,98059,47.5282,-122.133
291,5482700115,2014-10-20," 1,280,600 ",4,2.5,3560,15450,1.0,No,Fair,Very Good,8,1977,98040,47.5657,-122.23
292,3303850360,2014-06-25," 1,280,000 ",4,3.5,4660,17398,2.0,No,Average,Average,11,2003,98006,47.5422,-122.112
293,5423010350,2015-02-10," 1,280,000 ",5,2.5,3400,9500,2.0,No,Fair,Good,8,1977,98027,47.5645,-122.082
294,8127700390,2014-12-15," 1,280,000 ",4,3.5,4340,5500,2.0,No,No View,Average,10,2008,98199,47.6427,-122.397
295,9275700016,2014-07-06," 1,280,000 ",4,2.5,3160,4620,1.5,No,Excellent,Average,9,1917,98116,47.5875,-122.382
296,811000055,2014-09-25," 1,280,000 ",4,3.0,3260,4500,2.0,No,No View,Average,9,1930,98109,47.6314,-122.353
297,1646502355,2015-04-03," 1,280,000 ",4,3.25,3080,4120,2.0,No,No View,Average,9,2014,98117,47.6845,-122.359
298,5318100840,2014-06-06," 1,280,000 ",4,3.5,3010,3600,2.0,No,No View,Average,9,1999,98112,47.6341,-122.284
299,7135520810,2014-07-30," 1,278,000 ",4,4.0,4390,17832,1.0,No,No View,Good,11,1994,98059,47.5283,-122.143
300,9253900210,2014-07-07," 1,275,000 ",3,2.5,3870,46609,2.0,No,Good,Average,9,1997,98008,47.5966,-122.112
301,3425069117,2014-08-28," 1,275,000 ",6,5.25,6160,27490,2.0,No,No View,Average,11,2007,98074,47.6094,-122.023
302,8651100110,2014-12-09," 1,275,000 ",4,2.5,2720,16454,1.0,No,Fair,Very Good,9,1963,98040,47.5489,-122.216
303,8894200150,2014-12-17," 1,275,000 ",4,3.5,5844,10766,2.0,No,Fair,Average,11,2007,98023,47.3293,-122.364
304,1068000559,2014-10-03," 1,275,000 ",4,1.75,3720,8448,1.0,No,Good,Good,9,1947,98199,47.6425,-122.406
305,1245003268,2014-11-06," 1,275,000 ",4,3.5,3530,8126,2.0,No,No View,Average,10,2007,98033,47.6847,-122.2
306,2818100060,2014-05-20," 1,275,000 ",4,2.0,2850,7861,1.0,No,Excellent,Good,10,1970,98117,47.6995,-122.397
307,9544200422,2014-07-31," 1,274,950 ",4,2.75,3820,8850,2.0,No,No View,Average,10,2014,98033,47.6506,-122.195
308,1336300610,2015-04-02," 1,272,500 ",4,1.75,2040,5000,2.0,No,No View,Good,9,1921,98102,47.6279,-122.315
309,1727850340,2014-09-29," 1,272,000 ",4,2.75,3200,13729,2.0,No,No View,Average,11,1984,98005,47.6402,-122.171
310,4385701285,2014-12-23," 1,272,000 ",4,3.25,3020,4000,1.5,No,No View,Very Good,8,1927,98112,47.6395,-122.279
311,3323500030,2014-06-04," 1,270,000 ",5,2.5,3200,17204,1.0,No,No View,Average,7,1952,98004,47.6209,-122.222
312,8085400355,2014-12-04," 1,270,000 ",5,3.0,3950,9520,1.0,No,No View,Average,9,1953,98004,47.6363,-122.207
313,1424059154,2014-05-16," 1,270,000 ",4,3.0,5520,8313,2.0,No,Good,Average,9,2008,98006,47.5655,-122.129
314,1126059201,2015-05-04," 1,268,890 ",5,3.25,4410,35192,2.0,No,Average,Average,12,1990,98072,47.7522,-122.13
315,7237501380,2015-05-07," 1,267,500 ",4,3.5,4640,13404,2.0,No,No View,Average,10,2007,98059,47.531,-122.134
316,711000110,2014-09-15," 1,266,520 ",3,2.5,3060,9576,2.0,No,No View,Average,10,2005,98004,47.5928,-122.199
317,1084000107,2014-12-02," 1,265,000 ",4,2.25,2870,6000,1.0,No,No View,Very Good,8,1951,98112,47.6362,-122.282
318,4218400175,2015-02-23," 1,265,000 ",3,1.75,2240,5657,1.5,No,Average,Good,8,1941,98105,47.6621,-122.27
319,5351200265,2014-09-11," 1,265,000 ",4,3.25,3640,3604,2.0,No,Average,Very Good,9,1913,98122,47.6145,-122.284
320,1336300445,2015-04-22," 1,265,000 ",4,3.0,3130,2646,2.5,No,No View,Very Good,9,1906,98102,47.6272,-122.316
321,2213000030,2014-05-12," 1,264,000 ",4,3.75,3490,9170,2.0,No,No View,Average,9,2012,98004,47.5991,-122.2
322,7576200012,2014-07-17," 1,262,000 ",2,3.0,2210,3917,2.0,No,No View,Average,10,2008,98122,47.6166,-122.291
323,9365700385,2014-07-14," 1,260,500 ",4,2.5,3730,16950,2.0,No,No View,Average,10,1990,98040,47.5678,-122.228
324,3835502815,2014-09-25," 1,260,000 ",3,2.5,3110,9930,1.0,No,Fair,Average,8,1954,98039,47.6112,-122.226
325,1245003330,2014-07-31," 1,260,000 ",4,2.5,2880,9003,2.0,No,No View,Average,10,2008,98033,47.6844,-122.199
326,7603100095,2014-11-10," 1,260,000 ",3,3.0,3230,8625,2.0,No,Good,Average,10,1998,98116,47.562,-122.404
327,9272201250,2015-03-30," 1,260,000 ",2,1.5,2700,7225,1.5,No,Excellent,Average,8,1910,98116,47.5892,-122.383
328,4232400400,2014-09-29," 1,260,000 ",4,2.0,2970,5400,2.5,No,No View,Good,9,1900,98112,47.6235,-122.309
329,9273200145,2014-10-10," 1,260,000 ",3,3.5,3220,3960,2.0,No,Excellent,Average,10,1991,98116,47.5909,-122.384
330,3630200340,2014-10-01," 1,258,000 ",4,3.25,4360,6000,2.0,No,Good,Average,11,2007,98027,47.5408,-121.994
331,3625500130,2014-05-30," 1,256,500 ",4,2.5,3150,13700,2.0,No,No View,Good,9,1966,98040,47.5309,-122.224
332,4233600260,2014-12-30," 1,255,780 ",5,4.0,4180,12042,2.0,No,No View,Average,10,2014,98075,47.5959,-122.014
333,3625600190,2015-04-09," 1,255,000 ",4,2.5,3510,13100,2.0,No,No View,Good,10,1966,98040,47.5306,-122.227
334,1025049174,2014-05-15," 1,255,000 ",4,2.5,3200,7535,2.0,No,No View,Average,9,2006,98105,47.666,-122.276
335,1125069102,2015-04-27," 1,250,000 ",4,3.0,3310,217800,1.5,No,No View,Average,9,1989,98053,47.6616,-121.999
336,4054510270,2014-08-27," 1,250,000 ",4,3.75,3830,41263,2.0,No,No View,Good,11,1990,98077,47.7237,-122.042
337,7215720070,2014-08-06," 1,250,000 ",5,5.0,5000,32909,2.0,No,No View,Average,10,2000,98075,47.6012,-122.022
338,3585900045,2014-10-22," 1,250,000 ",5,2.75,2960,28300,1.0,No,Good,Good,9,1959,98177,47.7606,-122.37
339,3124059006,2014-05-08," 1,250,000 ",4,3.25,3820,24166,2.0,No,Fair,Good,11,1990,98040,47.5263,-122.227
340,8965510190,2014-06-10," 1,250,000 ",4,2.5,3700,21755,1.0,No,Excellent,Average,11,1988,98006,47.5662,-122.108
341,9322800230,2014-12-12," 1,250,000 ",4,2.5,2960,20240,2.0,No,Excellent,Good,10,1985,98146,47.5075,-122.389
342,3585900495,2014-11-10," 1,250,000 ",3,2.5,3670,18505,1.0,No,Excellent,Average,10,1983,98177,47.7588,-122.376
343,6065300570,2014-06-24," 1,250,000 ",4,2.5,3220,15600,1.0,No,No View,Very Good,9,1973,98006,47.5697,-122.182
344,736100065,2015-03-10," 1,250,000 ",4,2.25,3300,15375,1.5,No,Good,Average,8,1933,98040,47.526,-122.225
345,7856660130,2014-12-04," 1,250,000 ",5,2.75,3710,13874,1.5,No,Good,Good,9,1977,98006,47.5686,-122.154
346,5451200600,2014-06-02," 1,250,000 ",5,3.25,3160,13238,2.0,No,No View,Very Good,8,1972,98040,47.5373,-122.224
347,1125049140,2015-01-26," 1,250,000 ",3,2.5,2710,13120,1.0,No,No View,Average,10,1959,98105,47.6718,-122.256
348,3134100023,2014-11-25," 1,250,000 ",4,4.25,4980,13000,2.0,No,Good,Average,9,1982,98052,47.6406,-122.101
349,1923000050,2015-03-30," 1,250,000 ",5,3.25,3930,12719,2.0,No,Average,Good,10,1974,98040,47.5631,-122.213
350,9273200115,2014-12-17," 1,250,000 ",4,2.75,4120,12500,1.0,No,Excellent,Good,8,1947,98116,47.5914,-122.385
351,2600010220,2015-03-26," 1,250,000 ",4,2.5,4040,11350,2.0,No,Average,Good,10,1984,98006,47.559,-122.162
352,333100265,2014-09-24," 1,250,000 ",4,3.25,3160,10043,2.0,No,Average,Average,9,2011,98034,47.7001,-122.238
353,5452301800,2014-07-22," 1,250,000 ",4,3.75,4520,9240,1.5,No,Average,Average,10,1992,98040,47.5897,-122.229
354,3505100126,2014-06-26," 1,250,000 ",3,3.0,3760,8500,2.5,No,Good,Good,10,1910,98116,47.5815,-122.398
355,5316100220,2015-03-19," 1,250,000 ",4,2.25,1830,7200,2.0,No,Average,Average,8,1923,98112,47.6315,-122.282
356,1370801020,2014-07-09," 1,250,000 ",4,2.5,2920,5500,1.0,No,Good,Average,10,1957,98199,47.6406,-122.412
357,9279700013,2014-07-10," 1,250,000 ",3,3.0,3460,5353,2.0,No,No View,Average,10,2007,98116,47.5858,-122.393
358,7613700521,2014-08-02," 1,250,000 ",4,3.25,3160,5000,2.0,No,No View,Very Good,9,1965,98105,47.6597,-122.274
359,5317100570,2014-12-15," 1,250,000 ",3,2.5,2070,4944,2.0,No,No View,Average,9,1930,98112,47.6256,-122.284
360,723000226,2014-10-28," 1,250,000 ",3,2.75,2780,4815,3.0,No,Average,Average,10,1974,98105,47.6569,-122.286
361,7974700150,2015-05-01," 1,250,000 ",5,3.5,3510,4798,2.0,No,No View,Average,10,2008,98105,47.669,-122.282
362,2125059123,2015-04-14," 1,249,000 ",5,3.25,3950,44431,1.0,No,No View,Average,10,1969,98005,47.6451,-122.173
363,6738700320,2015-04-14," 1,249,000 ",4,3.5,3190,6000,1.5,No,Good,Good,9,1912,98144,47.5846,-122.29
364,1732801300,2014-10-08," 1,248,000 ",2,2.5,2310,3313,2.0,No,No View,Average,9,2006,98119,47.6318,-122.365
365,724069023,2015-04-14," 1,247,000 ",1,1.25,1810,5070,1.5,Yes,Excellent,Good,8,1967,98075,47.5814,-122.081
366,2818600060,2014-09-04," 1,245,000 ",6,3.25,3750,14150,2.0,No,Average,Very Good,9,1936,98117,47.6999,-122.393
367,669000350,2014-09-26," 1,245,000 ",3,3.0,4610,8400,2.0,No,Average,Average,8,1947,98144,47.5854,-122.292
368,2450000290,2014-12-15," 1,245,000 ",5,2.5,3370,8113,2.0,No,No View,Average,9,2005,98004,47.5812,-122.196
369,7855300200,2015-03-19," 1,242,500 ",4,2.75,2680,8500,1.0,No,Excellent,Good,9,1962,98006,47.5634,-122.156
370,1239400650,2014-11-07," 1,242,000 ",4,3.5,4700,10183,1.0,No,Average,Average,11,2002,98033,47.6728,-122.189
371,715010110,2014-08-04," 1,240,420 ",5,3.25,5790,13726,2.0,No,Good,Average,10,2014,98006,47.5388,-122.114
372,5556300098,2014-06-12," 1,240,000 ",5,4.0,4410,14380,2.0,No,No View,Average,11,2006,98052,47.6463,-122.121
373,1778360150,2014-06-20," 1,240,000 ",7,5.5,6630,13782,2.0,No,No View,Average,10,2004,98006,47.5399,-122.118
374,686550040,2014-06-19," 1,240,000 ",4,3.5,3820,13224,2.0,No,No View,Average,10,1990,98004,47.6005,-122.199
375,2424059163,2014-07-09," 1,240,000 ",5,3.5,5430,10327,2.0,No,Average,Average,10,2007,98006,47.5476,-122.116
376,7613700950,2014-06-10," 1,240,000 ",5,3.0,2830,7500,2.0,No,No View,Average,9,1923,98105,47.6579,-122.277
377,1250204835,2014-09-08," 1,240,000 ",4,3.0,3330,6990,1.5,No,Good,Very Good,9,1928,98144,47.5886,-122.287
378,9294300600,2015-04-15," 1,240,000 ",4,3.0,3010,6139,2.0,No,Excellent,Very Good,8,1950,98115,47.6799,-122.268
379,3879901295,2014-11-10," 1,240,000 ",3,2.5,2660,1973,3.0,No,Good,Average,9,2007,98119,47.6264,-122.364
380,3630200300,2014-07-25," 1,238,000 ",4,3.5,4670,6000,2.0,No,Good,Average,11,2007,98027,47.5414,-121.994
381,2954400520,2015-04-30," 1,237,500 ",4,3.25,5180,49936,2.0,No,No View,Good,10,1991,98053,47.6676,-122.069
382,3226069049,2014-12-08," 1,237,500 ",4,4.5,5120,41327,2.0,No,No View,Average,10,2008,98053,47.7009,-122.059
383,8127700132,2015-03-26," 1,236,300 ",5,3.5,3180,4628,2.0,No,No View,Average,10,2001,98199,47.6423,-122.394
384,7871500485,2015-04-27," 1,236,000 ",3,1.5,1670,3852,2.0,No,Good,Good,8,1928,98119,47.6411,-122.371
385,8923100125,2014-06-20," 1,234,580 ",5,3.25,3240,6551,1.5,No,Excellent,Good,9,1939,98115,47.6792,-122.273
386,2559950110,2015-04-22," 1,234,570 ",2,2.5,2470,609,3.0,No,No View,Average,11,2011,98112,47.6182,-122.312
387,1338800785,2015-03-06," 1,234,000 ",4,3.0,2660,4600,1.5,No,No View,Average,8,1906,98112,47.6258,-122.305
388,7768700315,2014-06-30," 1,230,000 ",3,1.75,2200,14630,1.5,No,Fair,Average,8,1948,98004,47.6074,-122.213
389,7355700171,2014-06-10," 1,230,000 ",4,2.5,3040,7000,2.0,No,No View,Average,9,2001,98040,47.5934,-122.244
390,1425039029,2014-09-23," 1,230,000 ",5,4.0,4390,6656,2.0,No,No View,Average,9,2008,98199,47.648,-122.397
391,3879901285,2015-03-26," 1,230,000 ",3,2.5,2660,1967,3.0,No,Good,Average,9,2007,98119,47.6264,-122.363
392,6137500320,2014-06-25," 1,229,000 ",4,3.5,3770,37034,2.0,No,No View,Average,10,1989,98007,47.6463,-122.151
393,3225069301,2014-06-12," 1,228,000 ",4,2.5,5730,44947,2.0,No,Excellent,Average,11,1991,98074,47.6052,-122.064
394,4141000060,2014-12-05," 1,227,500 ",4,2.5,3180,10319,2.0,No,No View,Good,11,1986,98040,47.5372,-122.232
395,7237550310,2014-05-12," 1,225,000 ",4,4.5,5420,101930,1.0,No,No View,Average,11,2001,98053,47.6561,-122.005
396,1525059160,2014-07-31," 1,225,000 ",4,2.75,3410,95396,1.5,No,No View,Good,10,1962,98005,47.6547,-122.158
397,2326059080,2014-08-01," 1,225,000 ",3,2.5,3420,79279,2.0,No,No View,Average,11,1990,98052,47.7225,-122.126
398,7204200025,2014-10-28," 1,225,000 ",4,2.5,3120,49456,2.0,Yes,Excellent,Good,9,1974,98198,47.3535,-122.323
399,3625710100,2014-05-12," 1,225,000 ",4,2.25,3070,16028,1.0,No,Good,Average,9,1976,98040,47.5271,-122.228
400,5427110040,2014-06-09," 1,225,000 ",4,2.5,2740,16007,2.0,No,No View,Average,9,1984,98039,47.6353,-122.229
401,868000615,2014-12-31," 1,225,000 ",4,2.5,2600,11542,1.5,No,No View,Good,9,1939,98177,47.7076,-122.377
402,1854750090,2014-07-16," 1,225,000 ",3,3.5,3680,11491,2.0,No,Average,Average,11,1999,98007,47.5647,-122.128
403,1118001631,2015-01-12," 1,225,000 ",3,2.25,2980,7700,1.0,No,No View,Average,9,1964,98112,47.6336,-122.29
404,1068000520,2014-05-06," 1,225,000 ",4,2.25,3490,6906,2.0,No,No View,Good,10,1928,98199,47.6424,-122.407
405,3271800870,2014-08-07," 1,225,000 ",4,2.25,2020,5800,1.0,No,Good,Good,9,1941,98199,47.6471,-122.412
406,7151700585,2014-11-25," 1,225,000 ",5,2.25,3440,5000,2.0,No,Average,Very Good,9,1901,98122,47.6127,-122.286
407,2533300680,2014-10-07," 1,225,000 ",3,2.5,2860,4500,2.0,No,Average,Average,8,1915,98119,47.6463,-122.371
